,text_,label,target
7165,The plants came very well packaged and in great health despite the delay from the cold snap in the weather. I was expecting frozen plants but they looked perfect and healthy.,OG,0
7166,Honey Bunny loves his cuddle sack - this makes it easier for the children and rabbit to sit together and cuddle on the couch while watching TV.  The rabbit is comforted being in his cuddle sack and the children don't have to worry about getting scratched by the rabbits nails.,OG,0
7167,They were very easy to apply had everything in it I needed to put it on my phone and they work great,OG,0
7168,These are the best pet stairs ever!  Comfy and easy for my 6lb Chihuahua to use.  Just the right height.  Light to carry and look very nice in my room.  Easy to clean as well.,OG,0
7169,Works great,OG,0
7170,perfect,OG,0
7171,Well made & looks adorable on my pug mix.,OG,0
7172,Works exactly as expected.,OG,0
7173,did not work.,OG,0
7174,Sweet!,OG,0
7175,"Perfect for my car. I didn't want to glue anything onto the dashboard because I just got the car, so this really solved the issue for me. Easily adjustable and of course, magnetic. Suction cup has never fallen off.",OG,0
7176,This is my standard food for my kids,OG,0
7177,"Outstanding value and performance!!!!! Higher output than a Shure SM58, with low handling noise, good off axis rejection. I own a sound company, and I'm confident in puting these mics on most stages. You can buy 5 Behringer XM8500 mics for the price of a single Shure SM58.",OG,0
7178,"Good product compared to Leslie Pools shock treatment, it is very similar and works well.  Satisfied

NOTE: If you appreciated this review please give it a thumbs up/like your helping me to continue to give honest/unbiased insight into products Ive used and you may have questions about. Interested in a product but don't know enough about it and would like it reviewed? Please let me know and I'll see what I can do... Thank you ",OG,0
7179,These rings are doing well in my aquarium filters growing bacteria. I haven't needed to rinse them even after 2 months. The only downside is I have small filters and a lot of the rings are stuck together like they weren't cut properly. Sometimes even 3 rings high. Theres also been a couple with some weird black chunks that won't come off. Overall Im happy with them and have been able to use most of the rings.,OG,0
7180,excellent,OG,0
7181,The buttons doesnt works,OG,0
7182,Nice flavors and they alleviate heartburn. No nasty aftertaste.,OG,0
7183,Seems well built but didn't meet my needs.,OG,0
7184,"small, but does a nice job in my 5 gallon tank",OG,0
7185,Lasted less than 10min,OG,0
7186,Loved the bands.  Great product.,OG,0
7187,Been using Wellness about a year for all 4 dogs.,OG,0
7188,thank u,OG,0
7189,Plastic clip broke... don't know if this is a real gentle leader or knock off... but it was cheaply made.,OG,0
7190,TO BULKY,OG,0
7191,Simply gorgeous and the dies cut well in my Evolution Advanced.,OG,0
7192,I didn't wear it much as it made me more sweaty and warm.,OG,0
7193,"Didn't see any difference in cat's fur.  I use a lot of Burt's Bees products, but was very disappointed with this one.",OG,0
7194,delicious,OG,0
7195,"So it says 4 prong but it clearly shows 6 prongs on the picture. I ordered it and received three x 4 prong tool..  The price is really too low to return them but sheesh get the pictures changed, would you?",OG,0
7196,"Good product, but I bought the same at Sam's for half the price I paid at Amazon",OG,0
7197,"Mu dogs go nuts for these gators!  Only downside is the amount of squeakers.  They get to ripping them apart and then squeaker parts are everywhere.  But, they are pit bulls and chew up everything they get a hold of.  I don't know if it the color, but they prefer these gators to the other Ethical Pet Skinneez I get them.  Great fun for the both of them!",OG,0
7198,Caught under door and sliced right in half 2 weeks after purchase. The first one didn't do that. Its locked up in the pod.,OG,0
7199,My dogs don't seem to like this one. It says it attracts them. But not mine. They prefer the white everyday normal ones.,OG,0
7200,Arrived on time and as described thank you,OG,0
7201,I love my personalized Nylon Dog Collar by Go Tags. My one recommendation would be to center the lettering so that the info would not be cut off when you shorten the collar to fit the dogs neck.  Most of the phone no. disappeared when I fit it to my dog.  Colors of collar and information are awesome!,OG,0
7202,"Wonderful case, already same style for the new phone, always had this ones from Spigen. So far never been disappointed, fits like a glove, covers perfect and I would not hesitate to buy another. Never had a damage on the phone even when dropped few times, protects very well.  Thank you for a nice product.",OG,0
7203,She hates them after 8 years of iams  small puppy biscuts (chicken!). Gave them away.,OG,0
7204,"I specifically bought this refurbished Rival for the bumpier grip texture. However, the grip came used and you can tell. A major problem with the Steelseries Xai and Rival Vanilla is that the rubber coating/grip has a perfect day one feel which quickly starts wearing away. The feet are also not rounded from the center like you should see on a brand new Rival Vanilla(they are slightly round at the edge compared to the Rival 300's flat skate). Further, the left click feels too tight and could be enough of a problem on its own.

I also got to point out this strange bug I didn't yet solve that was referenced in another review:
""Mouse can't tell the difference between single left click and middle click. 9 out of 10 times when single left clicking chrome tabs, it thinks im hitting the middle click to close the tab. Will be getting a replacement, or refund for different.""

So, I am disappointed I didn't buy brand new and haven't seen a review touch on any of these refurbished product issues. Also, Steelseries is releasing a Rival 300S to replace the Rival 300, but I guess I still hold nostalgia for the bumpy grip on the Rival Vanilla and round-from-the-center feet.",OG,0
7205,Amazing phone with a way better battery than the s6! Best phone I have ever had!,OG,0
7206,Used this to cover small freezer on our porch. It's just a bit large but keeps the appliance clean and unnoticeable.,OG,0
7207,"Ernie Ball is, as always, great quality strings for a great price.",OG,0
7208,Adorable case for young girl?  And the stylus & feathers are such a great addition!,OG,0
7209,"I bought this bird bath for both myself and my father as we enjoy attracting local birds. I had higher hopes for this product, but thus far, it has not been satisfactory.

My dad used it first and he tried many ways to get the fountain itself to stick in the birdbath so it wouldn't move around but he was largely unsuccessful. It works of course when the sun is shining since it's solar powered but the problem with it is that the water basically pours out of the fountain until its pretty much empty.

I observed my dad using his for a few months last summer and when it works and the bird bath is full of water, it is a nice feature, but if the wind blows and such, the water tends to go everywhere. I also am not sure if he was able to adjust the stream of the water but like I said, in about a day's time, the bird bath would be empty of water. Which means this fountain ISN'T serving it's purpose. It's just emptying the bird bath.

It is also probably hard on the pump when it has no water to pump through.",OG,0
7210,Really complements my Pebble. I have received several positive comments on it.,OG,0
